CNPJ_CIA;DENOM_SOCIAL;DENOM_COMERC;DT_REG;DT_CONST;DT_CANCEL;MOTIVO_CANCEL;SIT;DT_INI_SIT;CD_CVM;SETOR_ATIV;TP_MERC;CATEG_REG;DT_INI_CATEG;SIT_EMISSOR;DT_INI_SIT_EMISSOR;CONTROLE_ACIONARIO;TP_ENDER;LOGRADOURO;COMPL;BAIRRO;MUN;UF;PAIS;CEP;DDD_TEL;TEL;DDD_FAX;FAX;EMAIL;TP_RESP;RESP;DT_INI_RESP;LOGRADOURO_RESP;COMPL_RESP;BAIRRO_RESP;MUN_RESP;UF_RESP;PAIS_RESP;CEP_RESP;DDD_TEL_RESP;TEL_RESP;DDD_FAX_RESP;FAX_RESP;EMAIL_RESP;CNPJ_AUDITOR;AUDITOR
04.992.714/0001-84;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;NOVA TRANSPORTADORA DO SUDESTE S.A. - NTS;2019-04-18;2002-01-15;;;ATIVO;2019-04-18;24708;Emp. Adm. Part. - Petróleo e Gás;BALCÃO ORGANIZADO;Categoria B;2019-04-18;FASE OPERACIONAL;2018-12-27;PRIVADO;SEDE;PRAIA DO FLAMENGO, Nº 200;23º ANDAR;FLAMENGO;RIO DE JANEIRO;RJ;BRASIL;22210901;21;32509200;21;32509200;;DIRETOR DE RELAÇÕES COM INVESTIDORES;ALEX SANDRO MONTEIRO BARBOSA DA SILVA;2021-08-26;PRAIA DO FLAMENGO, Nº 200;23° ANDAR;FLAMENGO;RIO DE JANEIRO;RJ;;22210901;21;32509200;21;32509200;ir@ntsbrasil.com;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
51.754.240/0001-12;NOVADATA SISTS COMPUTADORES SA;NOVADATA;1986-04-16;;1993-09-29;ATENDIMENTO AS NORMAS DA INSTR CVM 03/78;CANCELADA;1993-09-29;12700;Máquinas, Equipamentos, Veículos e Peças;;;;;;PRIVADO;SEDE;SA TRECHO 8 LOTES 50/60;;;BRASÍLIA;DF;BRASIL;71205080;61;2334485;;;;DIRETOR DE RELAÇÕES COM INVESTIDORES;PAULO ROBERTO CORDENONSI;1986-04-16;SIA TRECHO 8 LOTES 70/80;;;BRASÍLIA;DF;;71200000;61;2334485;0061;;;60.849.528/0001-61;BIANCHESSI & CIA  AUDITORES
04.665.504/0001-81;NOVAMARLIM PARTICIPAÇÕES S/A;NOVAMARLIM PARTICIPAÇÕES S/A;2001-12-05;2001-09-06;2010-07-21;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2010-07-21;19178;Emp. Adm. Part. - Petróleo e Gás;;Categoria A;2010-01-01;;;PRIVADO;SEDE;Av. República do Chile 65;sala 401C;Centro;RIO DE JANEIRO;RJ;BRASIL;20031170;021;32242219;21;22623677;albinold@petrobras.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ALEXANDRE QUINTãO FERNANDES;2010-04-26;TRAVESSA FRANCISCO DUTRA, 150;502;ICARAI;NITERÓI;RJ;;24220150;21;32240424;21;32240424;albinold@petrobras.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
04.668.779/0001-79;NOVAMARLIM PETROLEO SA;NOVAMARLIM PETROLEO SA;2001-12-19;2001-09-11;2010-08-11;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2010-08-11;19194;Emp. Adm. Part. - Petróleo e Gás;;Categoria A;2010-01-01;;;PRIVADO;SEDE;Avenida Elias Agostinho 665;sala 102 - E;IMBETIBA;MACAÉ;RJ;BRASIL;27913350;021;27616140;21;27616140;albinold@petrobras.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ALEXANDRE QUINTãO FERNANDES;2010-04-26;TRAVESSA FRANCISCO DUTRA, 150;APTO 502;ICARAI;NITERÓI;RJ;;24220150;21;32240424;21;32240424;albinold@petrobras.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
91.677.682/0001-27;NOVO HAMBURGO CIA SEGS GERAIS;NOVO HAMBURGO SEGS;1977-07-20;;1999-08-18;ATENDIMENTO AS NORMAS DA INSTR CVM 229/95;CANCELADA;1999-08-18;9148;Seguradoras e Corretoras;;;;;;PRIVADO;SEDE;AV PEDRO ADAMS FILHO 5413/8º;;CENTRO;NOVO HAMBURGO;RS;BRASIL;93310001;51;5943333;51;5954144;;DIRETOR DE RELAÇÕES COM INVESTIDORES;RICARDO ODY;1977-07-20;AV PEDRO ADAMS FILHO 5413;;CENTRO;NOVO HAMBURGO;RS;;93310001;51;5943333;0051;5954144;;33.017.310/0001-78;RUHTRA S/C
91.669.739/0001-46;NOVOSINOS SA DTVM;NOVOSINOS;1977-07-20;;2002-01-22;ELISÃO POR INCORPORAÇÃO;CANCELADA;2002-01-22;9156;Seguradoras e Corretoras;;;;;;PRIVADO;SEDE;R BENTO GONCALVES 2575/2º AND;;CENTRO;NOVO HAMBURGO;RS;BRASIL;93510001;51;5947811;51;5941998;bcofinansinos@zaz.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;RICARDO ODY;1977-07-20;R BENTO GONCALVES 2575/2 AND;;CENTRO;NOVO HAMBURGO;RS;;93510001;51;5947811;51;5941998;bcofinan@zaz.com.br;01.489.065/0001-05;AUGE CONTADORES S/S
47.177.654/0001-59;NOVOTEL HOTELARIA TURISMO SA;NOVOTEL;1982-08-19;;1985-02-27;ATENDIMENTO AS NORMAS DA INSTR CVM 03/78;CANCELADA;1985-02-27;9164;Hospedagem e Turismo;;;;;;PRIVADO;SEDE;R.GEORGE EASTMAN, 160 - 9 AND.;;;SÃO PAULO;SP;BRASIL;5690000;11;2400011;;;;DIRETOR DE RELAÇÕES COM INVESTIDORES;JEAN MAURICE LARCHER;1982-08-19;R.GEORGE EASTMAN, 160 - 9 AND.;;;SÃO PAULO;SP;;5690000;11;2400011;0011;;;;
10.337.440/0001-92;NPF SECURITIZADORA S.A.;NPF SECURITIZADORA S.A.;2008-12-22;2008-08-20;2015-11-11;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2015-11-11;21695;Securitização de Recebíveis;;Categoria B;2010-01-01;FASE PRÉ-OPERACIONAL;2008-12-22;PRIVADO;SEDE;PRAIA DE BOTAFOGO N.º 440;6º ANDAR PARTE;BOTAFOGO;RIO DE JANEIRO;RJ;BRASIL;22250908;21;37971000;21;21130728;marcelo.carrullo@nsgcapital.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ANA CRISTINA GUERREIRO BEZERRA;2014-10-06;PRAIA DE BOTAFOGO N° 440;6º ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;;22250908;21;37971000;21;21130725;ana.bezerra@nsgcapital.com.br;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
73.615.395/0001-00;NQ PARTICIPAÇÕES S.A.;NORDESTE QUIMICA;1993-12-21;;2002-08-08;ATENDIMENTO AS NORMAS DA INSTR CVM 229/95;CANCELADA;2002-08-08;14273;Emp. Adm. Participações;;;;;;PRIVADO;SEDE;AV. PRESIDENTE VARGAS, 309 - 1;3º ANDAR;CENTRO;RIO DE JANEIRO;RJ;BRASIL;20071003;21;22030406;21;22156021;silverio@norquisa.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;SILVERIO ALVES PEREIRA;1993-12-21;AV. PRESIDENTE VARGAS, 309 - 1;3º ANDAR;CENTRO;RIO DE JANEIRO;RJ;;20071003;21;22030406;21;22156021;silverio@norquisa.com.br;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
02.084.220/0001-76;NUMERAL 80 PARTICIPAÇÕES S.A.;NUMERAL 80 PARTICIPAÇÕES S.A.;1997-09-16;1997-09-05;2020-09-16;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2020-09-16;16446;Emp. Adm. Part. - Serviços Transporte e Logística;;Categoria A;2010-01-01;FASE OPERACIONAL;1997-09-16;PRIVADO;SEDE;Rua Dr. Eduardo de Souza Aranha, nº 387, 2º andar, cjto. 22;---;Vila Olimpia;SÃO PAULO;SP;BRASIL;4543121;11;32793279;11;32793242;dri@santosbrasil.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;DANIEL PEDREIRA DOREA;2016-10-26;RUA DR. EDUARDO DE S. ARANHA;387, 2º AND/CJ 22;VILA OLIMPIA;SÃO PAULO;SP;;4543121;11;32793279;11;32793242;dri@santosbrasil.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
33.031.782/0001-85;NUTRICIA SA PRODS DIETS NUTLS;NUTRICIA;1982-11-24;;1991-05-09;ATENDIMENTO AS NORMAS DA INSTR CVM 03/78;CANCELADA;1991-05-09;9172;Alimentos;;;;;;PRIVADO;SEDE;AV PREFEITO SA LESSA 620;;;RIO DE JANEIRO;RJ;BRASIL;21530000;21;33729898;;;;DIRETOR DE RELAÇÕES COM INVESTIDORES;RENATO VILLELA;1982-11-24;AV PREFEITO SA LESSA 620;;;RIO DE JANEIRO;RJ;;21530000;21;33729898;0021;;;43.838.259/0001-19;ARTHUR YOUNG AUD ASSOCIADOS SC
51.128.999/0001-90;NUTRIPLANT INDUSTRIA E COMÉRCIO S/A;NUTRIPLANT;2008-02-11;1979-01-01;;;ATIVO;2008-02-11;21334;Agricultura (Açúcar, Álcool e Cana);BOLSA;Categoria A;2010-01-01;FASE OPERACIONAL;2008-02-11;PRIVADO;SEDE;Rua Arnaldo, 388;;Bairro Engenho Novo;BARUERI;SP;BRASIL;6415110;11;41617600;11;41612036;ri@nutriplant.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;RICARDO LESSA PANSA;2012-01-13;RUA ARNALDO, 388;;ENGENHO NOVO;BARUERI;SP;;6415110;11;41617600;11;41612036;ri@nutriplant.com.br;06.068.916/0001-60;JPPS AUDITORES INDEPENDENTES S/S
84.683.770/0001-76;NYLONSUL TEXTIL A M SCHMALZ SA;NYLONSUL;1970-11-13;;2005-03-22;CANCELAMENTO DE OFÍCIO C/BASE INSTR. CVM 287/98;CANCELADA;2005-03-22;9180;Têxtil e Vestuário;;;;;;PRIVADO;SEDE;RUA ANITA GARIBALDI, 889;;;JOINVILLE;SC;BRASIL;89200000;0474;226033;;;;DIRETOR DE RELAÇÕES COM INVESTIDORES;A.RONALD SCHMALZ;1970-11-13;RUA ANITA GARIBALDI,889;;;JOINVILLE;SC;;89200000;0474;226033;0474;;;;
01.856.751/0001-77;OAHAKA PARTICIPACOES SA;OAHAKA PARTICIPAÇÕES S.A.;1997-07-17;;2002-09-30;ELISÃO POR INCORPORAÇÃO;CANCELADA;2002-09-30;16365;Emp. Adm. Participações;;;;;;PRIVADO;SEDE;AV. BRIGADEIRO FARIA LIMA, 306;4 13 ANDAR;JD PAULISTANO;SÃO PAULO;SP;BRASIL;1451020;11;38416000;11;38416914;;DIRETOR DE RELAÇÕES COM INVESTIDORES;MARCELO PEREIRA LOPES DE MEDEIROS;1997-07-17;AV.  BRIG. FARIA LIMA, 3064 -;13 ANDAR;JD PAULISTANO;SÃO PAULO;SP;;1451020;11;38416000;11;38416914;;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
09.114.805/0001-30;OCEANPACT SERVIÇOS MARÍTIMOS S.A.;OCEANPACT SERVIÇOS MARÍTIMOS S.A.;2021-02-10;2007-08-01;;;ATIVO;2021-02-10;25534;Petróleo e Gás;BOLSA;Categoria A;2021-02-10;FASE OPERACIONAL;2020-12-10;PRIVADO;SEDE;RUA DA GLÓRIA, Nº 122;SALAS 801 E 802 10;GLÓRIA;RIO DE JANEIRO;RJ;;20241180;;;;;;DIRETOR DE RELAÇÕES COM INVESTIDORES;EDUARDO DE TOLEDO;2022-01-01;RUA DA GLORIA,122;SALA 801/802;CENTRO;RIO DE JANEIRO;RJ;;20241180;021;30326749;0;0;ri@oceanpact.com;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
12.139.922/0001-63;OCTANTE SECURITIZADORA SA;OCTANTE SECURITIZADORA SA;2011-02-14;2010-05-03;2022-06-01;Migração de Registro (Resolução n° 60);CANCELADA;2022-06-01;22390;Securitização de Recebíveis;;Categoria B;2011-02-14;FASE OPERACIONAL;2012-05-03;PRIVADO;SEDE;Rua Beatriz;226;Alto de Pinheiros;SÃO PAULO;SP;BRASIL;5445040;11;30605250;11;30605259;gmuriano@octante.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;Guilherme Antonio Muriano da Silva;2016-05-04;Rua Beatriz;226;Alto de Pinheiros;SÃO PAULO;SP;;5445040;11;30605250;11;30605259;gmuriano@octante.com.br;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
15.105.588/0001-15;ODEBRECHT SA;ODEBRECHT;1981-07-17;;2000-10-17;ATENDIMENTO AS NORMAS DA INSTR CVM 229/95;CANCELADA;2000-10-17;9199;Emp. Adm. Participações;;;;;;PRIVADO;SEDE;AV TRANCREDO NEVES 450/34;;CAMINHO DAS ARVORES;SALVADOR;BA;BRASIL;41827900;71;3401315;71;3401318;;DIRETOR DE RELAÇÕES COM INVESTIDORES;ALVARO PEREIRA NOVIS;1981-07-17;AV NAÇÕES UNIDAS, 4777/5º;;ALTO DE PINHEIROS;SÃO PAULO;SP;;5477000;11;34439189;11;34439183;alvaro.novis@br.odebrecht.com;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
58.119.199/0001-51;ODONTOPREV S/A;ODONTOPREV S/A;2006-06-13;1987-01-01;;;ATIVO;2006-06-13;20125;Serviços Médicos;BOLSA;Categoria A;2010-01-01;FASE OPERACIONAL;2006-06-13;PRIVADO;SEDE;ALAMEDA ARAGUAIA, 2104;21º ANDAR;ALPHAVILLE;BARUERI;SP;;6455000;11;48788893;;;ri@odontoprev.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;JOSÉ ROBERTO BORGES PACHECO;2006-05-24;AV.MARCOS PENT. U. RODRIGUES;Nº 939 CJ.1401 14A;ALPHAVILLE;BARUERI;SP;;6460040;11;48788893;;;ri@odontoprev.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
20.514.590/0001-88;ODOYÁ TRANSMISSORA DE ENERGIA S.A;ODOYÁ TRANSMISSORA DE ENERGIA S.A;2022-03-21;2014-06-27;;;ATIVO;2022-03-21;26662;Energia Elétrica;;Categoria B;2022-03-21;FASE OPERACIONAL;2021-12-24;PRIVADO HOLDING;SEDE;RUA DR. RENATO PAES DE BARROS, 955;- CONJ. COM. Nº, 1;ITAIM BIBI;SÃO PAULO;SP;;4530001;11;25402571;;;ri.odoya@quantumbrt.com;DIRETOR DE RELAÇÕES COM INVESTIDORES;DANIEL ARAUJO DO PINHO;2022-01-13;RUA DR. RENATO PAES DE BARROS;102,111 E 112 SL02;051.447.066-65;SÃO PAULO;SP;;4530001;11;25402571;0;0;glopez@quantumbrt.com;61.366.936/0001-25;ERNST & YOUNG AUDITORES INDEPENDENTES S/S
02.062.753/0001-57;OESTE PARTICIPAÇÕES SA;OESTE PARTICIPAÇÕES SA;1997-11-10;1997-07-22;2009-11-30;ELISÃO POR INCORPORAÇÃO;CANCELADA;2009-11-30;16594;Emp. Adm. Part. - Telecomunicações;;Categoria A;2010-01-01;;;PRIVADO HOLDING;SEDE;RUA LAURO MULLER;116, SALA 4102;BOTAFOGO;RIO DE JANEIRO;RJ;BRASIL;22290160;21;21967200;21;21967201;;DIRETOR DE RELAÇÕES COM INVESTIDORES;DAMIãO CARLOS MORENO TAVARES;2009-03-30;RUA CANDELáRIA, 65;20 ANDAR;CENTRO;RIO DE JANEIRO;RJ;;20091906;21;22111300;21;22111313;dmoreno@invepar.com.br;11.245.719/0001-09;DIRECTA AUDITORES
76.535.764/0001-43;OI S.A. - EM RECUPERAÇÃO JUDICIAL;BRASIL TELECOM S.A.;1980-03-27;2000-02-28;;;ATIVO;1980-03-27;11312;Telecomunicações;;Categoria A;2010-01-01;EM RECUPERAÇÃO JUDICIAL OU EQUIVALENTE;2016-06-29;PRIVADO;SEDE;Rua do Lavradio, 71;2º andar;Centro;RIO DE JANEIRO;RJ;BRASIL;20230070;21;31312918;21;31311383;invest@oi.net.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;CRISTIANE BARRETO SALES;2021-09-01;RUA HUMBERTO DE CAMPOS, 425;8º ANDAR;LEBLON;RIO DE JANEIRO;RJ;;22430190;21;31312918;21;31311383;invest@oi.net.br;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
07.957.093/0001-96;ÓLEO E GÁS PARTICIPAÇÕES S/A;ÓLEO E GÁS PARTICIPAÇÕES S/A - EM RECUPERAÇÃO JUDICIAL;2006-07-19;2006-04-10;2019-03-12;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2019-03-12;20168;Emp. Adm. Part. - Petróleo e Gás;BOLSA;Categoria A;2010-01-01;FASE OPERACIONAL;2017-08-02;PRIVADO HOLDING;SEDE;Rua Lauro Müller;nº 116, 38º andar;Botafogo;RIO DE JANEIRO;RJ;BRASIL;22290160;21;21964699;21;21964546;ri@ogpar.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;PEDRO DE MORAES BORBA;2017-11-27;RUA LAURO MULLER;Nº 116, 38° ANDAR;BOTAFOGO;RIO DE JANEIRO;;;22290160;021;21964699;021;21964546;ri@ogpar.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
07.249.238/0001-02;OLICAL INDUSTRIAL SA;OLICAL;1986-06-10;;2005-03-22;CANCELAMENTO DE OFÍCIO C/BASE INSTR. CVM 287/98;CANCELADA;2005-03-22;12831;Agricultura (Açúcar, Álcool e Cana);;;;;;PRIVADO;SEDE;R S.PAULO 32 S/1104 ED.G.TIB.;;;FORTALEZA;CE;BRASIL;60030101;85;2215890;85;2264258;;DIRETOR DE RELAÇÕES COM INVESTIDORES;ANTONIO DANTAS;1986-06-10;R S PAULO 32 SALA 1104;;;FORTALEZA;CE;;60030101;85;2215890;0085;2264258;;07.326.762/0001-21;SISTEMA AUDITORES INDEPENDENTES
21.110.778/0001-23;OLIVEIRA TRUST S.A.;;2021-11-29;2014-09-03;;;ATIVO;2021-11-29;26417;Intermediação Financeira;;Categoria A;2021-11-29;FASE OPERACIONAL;2021-08-05;PRIVADO;SEDE;AVENIDA DAS AMÉRICAS, Nº 3.434,;BLOCO 07, SALA 202;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;;22640102;21;35140000;;;ri@oliveiratrust.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ALEXANDRE LODI DE OLIVEIRA;2021-04-29;AV. DAS AMÉRICAS, Nº 3.434;BLOCO 07, SALA 202;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;;22640102;21;35140000;0;0;ri@oliveiratrust.com.br;54.276.936/0001-79;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES
91.156.901/0001-22;OLVEBRA SA;OLVEBRA;1977-07-20;1955-05-09;2010-01-04;Cancelamento de ofício - IN CVM 480/09;CANCELADA;2010-01-04;9245;Alimentos;;Categoria A;2010-01-01;;;PRIVADO HOLDING;SEDE;RUA RAMIRO BARCELOS, 787;;;PORTO ALEGRE;RS;BRASIL;90035005;51;4813099;51;4813790;;DIRETOR DE RELAÇÕES COM INVESTIDORES;JOAO PACHECO LOPES;1977-07-20;BR 116 KM 287;;VILA ITAI;ELDORADO DO SUL;RS;;92990000;51;4813099;0051;4813790;;44.038.248/0001-17;ARTHUR ANDERSEN BIEDERMANN A I
42.500.384/0001-51;OMEGA ENERGIA S.A.;OMEGA ENERGIA S.A.;2021-12-01;2021-06-28;;;ATIVO;2021-12-01;26441;Emp. Adm. Part. - Energia Elétrica;;Categoria A;2021-12-01;FASE OPERACIONAL;2021-09-25;PRIVADO;SEDE;RUA ELVIRA FERRAZ, 68, 12ANDAR;CONJ 123/124;VILA OLÍMPIA;SÃO PAULO;SP;;4552040;11;32589810;;;ri@omegaenergia.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ANDREA SZTAJN;2021-12-21;RUA ELVIRA FERRAZ, 68;12º ANDAE, 123/124;VILA OLÍMPIA;SÃO PAULO;SP;;4552040;011;38549810;0;0;ri@omegaenergia.com.br;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
09.149.503/0001-06;OMEGA GERAÇÃO S.A.;OMEGA GERAÇÃO S.A.;2010-07-29;2007-09-26;2013-09-20;Cancelamento Voluntário - IN CVM 480/09;CANCELADA;2013-09-20;22110;Emp. Adm. Part. - Energia Elétrica;;Categoria B;2010-07-29;FASE OPERACIONAL;2010-07-29;PRIVADO;SEDE;Av. Barbacena, nº 472;4º andar, Sala 401;Barro Preto;BELO HORIZONTE;MG;BRASIL;30190130;31;25133500;31;25133533;ri.@omegaenergia.com.br;;;;;;;;;;;;;;;;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
09.149.503/0001-06;OMEGA GERAÇÃO S.A.;OMEGA GERAÇÃO S.A.;2014-07-07;2007-09-26;;;ATIVO;2014-07-07;23426;Emp. Adm. Part. - Energia Elétrica;BOLSA;Categoria B;2022-01-19;FASE OPERACIONAL;2014-02-19;PRIVADO;SEDE;Av. Barbacena, nº 472;4º andar, Sala 401;Barro Preto;BELO HORIZONTE;MG;BRASIL;30190130;31;25133500;31;25133533;ri.@omegaenergia.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ANDREA SZTAJN;2017-05-08;AV PRESIDENTE J KUBITSCHECK;6 ANDAR CJ 62;ITAIM BIBI;SÃO PAULO;SP;;1435000;11;32549810;0;0;rigeracao@omegageracao.com.br;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
12.104.241/0004-02;ONCOCLÍNICAS DO BRASIL SERVIÇOS MÉDICOS S.A.;;2021-08-06;2010-01-10;;;ATIVO;2021-08-06;26123;Serviços Médicos;;Categoria A;2021-08-06;FASE OPERACIONAL;2021-06-07;PRIVADO;SEDE;AVENIDA PRESIDENTE JUSCELINO KUBITSCHEK, Nº 510;2º ANDAR;VILA NOVA CONCEIÇÃO;SÃO PAULO;SP;;4543906;11;26787474;;;ri@oncoclinicas.com;DIRETOR DE RELAÇÕES COM INVESTIDORES;CRISTIANO AFFONSO PEREIRA CAMARGO;2021-11-12;AVENIDA JUSCELINO KUBITSCHEK,;Nº 510;ITAIM BIBI;SÃO PAULO;SP;;4543906;11;26787676;0;0;eric.alencar@oncoclinicas.com;49.928.567/0001-11;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.
07.875.234/0001-21;ONE PROPERTIES S.A.;WTORRE PROPERTIES S.A.;2006-12-29;2006-01-16;2012-03-29;ELISÃO POR INCORPORAÇÃO;CANCELADA;2012-03-29;20419;Construção Civil, Mat. Constr. e Decoração;BALCÃO ORGANIZADO;Categoria A;2010-05-25;FASE OPERACIONAL;2006-12-29;PRIVADO HOLDING;SEDE;Avenida Chedid Jafet, n° 222 - 4º Andar;Bloco D;Vila Olímpia;SÃO PAULO;SP;BRASIL;4551065;11;37593300;11;37593496;bruno.queiroz@wtorre.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;ROBERTO BOCCHINO FERRARI;2010-11-16;RUA GEORGE EASTMAN, N°280;;VILA TRAMONTANO;SÃO PAULO;SP;;5690000;11;37593300;11;37593304;roberto.ferrari@wtorre.com.br;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
02.773.542/0001-22;OPEA SECURITIZADORA S.A.;OPEA SECURITIZADORA S.A.;1999-08-02;1998-09-09;;;ATIVO;1999-08-02;18406;Securitização de Recebíveis;;Categoria B;2011-04-01;FASE OPERACIONAL;1999-08-02;PRIVADO;SEDE;RUA HUNGRIA, Nº 1.240;6º ANDAR, CJ 62;JARDIM PAULISTANO;SÃO PAULO;SP;;1455000;011;31272700;11;31272708;ri@opeacapital.com;DIRETOR DE RELAÇÕES COM INVESTIDORES;FLÁVIA PALÁCIOS MENDONÇA BAILUNE;2016-08-17;RUA HUNGRIA, Nº 1.240;6º ANDAR, CJ 62;JARDIM PAULISTANO;SÃO PAULO;SP;;1455000;11;31272700;11;31272708;ri@opeacapital.com;57.755.217/0001-29;KPMG AUDITORES INDEPENDENTES LTDA.
89.546.063/0001-51;OPP PETROQUIMICA SA;OPP PETROQUIMICA;1996-02-22;;1998-01-08;ATENDIMENTO AS NORMAS DA INSTR CVM 03/78;CANCELADA;1998-01-08;15393;Petroquímicos e Borracha;;;;;;PRIVADO;SEDE;AV. NAÇÕES UNIDAS, 4777/ 7AND;;ALTO PINHEIROS;SÃO PAULO;SP;BRASIL;5477000;11;5237355;11;51816228;;DIRETOR DE RELAÇÕES COM INVESTIDORES;LUIZ CARLOS MARTINEZ ROMERO;1996-02-22;AV DAS NAÇÕES UNIDAS, 4777/7 A;;PINHEIROS;SÃO PAULO;SP;;5477000;11;5237355;0011;51816228;;61.562.112/0001-20;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.
02.318.346/0001-68;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;OPPORTUNITY ENERGIA E PARTICIPAÇÕES S.A.;1998-03-06;1997-11-06;2021-12-03;ELISÃO POR EXTINÇÃO DA CIA;CANCELADA;2021-12-03;16942;Emp. Adm. Part. - Sem Setor Principal;BALCÃO ORGANIZADO;Categoria A;2010-01-01;FASE OPERACIONAL;2002-12-31;PRIVADO;SEDE;AV PRESIDENTE ANTONIO CARLOS, Nº 51;10º ANDAR(PTE);CENTRO;RIO DE JANEIRO;RJ;;20020010;21;38043700;21;38043480;gar@opportunity.com.br;DIRETOR DE RELAÇÕES COM INVESTIDORES;NORBERTO AGUIAR TOMAZ;2021-11-23;AV ANTONIO CARLOS Nº 51;10º ANDAR;CENTRO;RIO DE JANEIRO;RJ;;20020010;0;38043700;24;38043348;gar@opportunity.com.br;10.830.108/0001-65;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.
01.957.774/0001-78;OPPORTUNITY LESTE SA;OPPORTUNITY LESTE SA;1997-07-16;1997-06-05;2006-05-30;ELISÃO POR INCORPORAÇÃO;CANCELADA;2006-05-30;16357;Emp. Adm. Part. - Telecomunicações;;;;;;PRIVADO HOLDING;SEDE;AV. PRESIDENTE WILSON, 231 28º;ANDAR PTE;CENTRO;RIO DE JANEIRO;RJ;BRASIL;20030021;21;38043700;21;38043480;;DIRETOR DE RELAÇÕES COM INVESTIDORES;DANIELLE SILBERGLEID NINIO;2005-08-12;AV. PRESIDENTE WILSON, Nº 231;28º ANDAR (PARTE);CENTRO;RIO DE JANEIRO;RJ;;20030021;21;38043700;21;38043435;dsilbergleid@opportunity.com.br;41.968.512/0001-23;PERFORMANCE AUDITORIA E CONSULTORIA EMPRESARIAL SOCIEDADE SIMPLES
