,cia_id,cia_nome,doc_env,per_ini,per_fim,shares_outstanding,ebit,roic
8164,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2020-03-24 19:33:29,2019-01-01,2019-12-31,203583506000.0,5906321000.0,0.23848330760066286
8165,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2021-03-24 22:31:25,2020-01-01,2020-12-31,203583506000.0,6973677000.0,0.2419223120046655
8166,23531,CLARO TELECOM PARTICIPAÇÕES S.A.,2022-03-30 23:55:51,2021-01-01,2021-12-31,203583506000.0,6409487000.0,0.3580360758317422
8197,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2015-03-24 12:35:20,2013-01-01,2013-12-31,68536917.0,44641000.0,0.22728591866971473
8198,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2015-03-24 12:38:12,2012-01-01,2012-12-31,68536917.0,47118000.0,0.3003384687952168
8199,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2015-03-24 12:45:16,2011-01-01,2011-12-31,67636917.0,29528000.0,0.2038480390464816
8200,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2015-03-30 18:25:50,2014-01-01,2014-12-31,0.0,4916000.0,0.0037650706218799925
8203,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2018-03-27 00:01:43,2017-01-01,2017-12-31,166531600.0,28804000.0,0.02904809110959392
8204,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2019-03-29 00:02:54,2018-01-01,2018-12-31,166531600.0,25165000.0,0.024095981768826033
8205,23574,INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.,2020-03-30 23:15:54,2019-01-01,2019-12-31,195919530.0,49419000.0,0.03596798188027121
8218,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2015-06-03 14:37:17,2014-01-01,2014-12-31,18029500.0,69156.0,0.1647473616504276
8219,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2016-03-31 18:28:22,2015-01-01,2015-12-31,18029500.0,72755000.0,0.12094749826279794
8221,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2018-03-29 18:11:37,2017-01-01,2017-12-31,22480673.0,7226.0,0.014615577543871005
8222,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2019-03-29 17:51:03,2018-01-01,2018-12-31,22480673.0,47780.0,0.08892876020875366
8223,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2020-02-29 20:02:38,2019-01-01,2019-12-31,129918000.0,53245000.0,0.12680611489117466
8224,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2020-06-10 17:38:45,2019-01-01,2019-12-31,129918000.0,53245000.0,0.12680611489117466
8225,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2020-06-22 17:24:10,2019-01-01,2019-12-31,129918000.0,53245000.0,0.12680611489117466
8226,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2020-06-22 19:10:46,2019-01-01,2019-12-31,129918000.0,53245000.0,0.12680611489117466
8227,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2020-07-13 13:11:37,2019-01-01,2019-12-31,32317000.0,53245000.0,0.12680611489117466
8228,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2021-03-09 12:04:49,2020-01-01,2020-12-31,32317000.0,153700000.0,0.3041089331257135
8229,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2021-03-15 12:08:09,2020-01-01,2020-12-31,32317000.0,153700000.0,0.3041089331257135
8230,23604,YOU INC INCORPORADORA E PARTICIPAÇÃO S.A,2022-03-16 10:16:03,2021-01-01,2021-12-31,32317000.0,128269000.0,0.18679588745849596
8235,23612,MAESTRO LOCADORA DE VEICULOS S.A.,2019-03-28 19:48:29,2018-01-01,2018-12-31,1733988.0,13893000.0,0.08781089024428784
8239,23620,CBO HOLDING S.A.,2015-06-22 15:29:53,2014-01-01,2014-12-31,829804812.0,111022000.0,0.04339989140449792
8240,23620,CBO HOLDING S.A.,2016-03-31 20:46:42,2015-01-01,2015-12-31,967424068.0,201985000.0,0.06579866783636285
8241,23620,CBO HOLDING S.A.,2017-03-02 21:55:31,2016-01-01,2016-12-31,1027013498.0,111773000.0,0.03247786656624572
8242,23620,CBO HOLDING S.A.,2018-02-19 16:39:27,2017-01-01,2017-12-31,1046876633.0,126641000.0,0.03214467833873431
8243,23620,CBO HOLDING S.A.,2019-02-28 21:21:40,2018-01-01,2018-12-31,1046876633.0,317406000.0,0.07390893817869372
8244,23620,CBO HOLDING S.A.,2020-03-13 18:01:39,2019-01-01,2019-12-31,1046876633.0,350543000.0,0.08035113608987587
8245,23620,CBO HOLDING S.A.,2020-09-14 18:50:07,2019-01-01,2019-12-31,1046876633.0,350543000.0,0.08035113608987587
8246,23620,CBO HOLDING S.A.,2021-02-10 17:47:47,2020-01-01,2020-12-31,130859578.0,467042000.0,0.08985580690473044
8247,23620,CBO HOLDING S.A.,2022-03-08 19:07:21,2021-01-01,2021-12-31,138622434.0,378665000.0,0.06097250718228166
8248,23620,CBO HOLDING S.A.,2022-03-09 20:58:29,2021-01-01,2021-12-31,138622434.0,378665000.0,0.06097250718228166
8296,23710,BR HOME CENTERS S.A.,2015-10-02 16:11:09,2014-01-01,2014-12-31,50001948.0,8397000.0,0.0591129883843717
8297,23710,BR HOME CENTERS S.A.,2016-04-13 14:02:45,2015-01-01,2015-12-31,50001948.0,4795000.0,0.028212852587109757
8298,23710,BR HOME CENTERS S.A.,2017-03-28 19:18:28,2016-01-01,2016-12-31,52508296.0,4880000.0,0.09587614687911354
8299,23710,BR HOME CENTERS S.A.,2018-03-29 21:19:39,2017-01-01,2017-12-31,52508296.0,38710000.0,0.8397145274300961
8300,23710,BR HOME CENTERS S.A.,2018-04-09 21:42:59,2017-01-01,2017-12-31,52508296.0,38710000.0,0.8397145274300961
8301,23710,BR HOME CENTERS S.A.,2018-04-13 16:46:58,2017-01-01,2017-12-31,52508296.0,38710000.0,0.8397145274300961
8303,23728,Prática Participações S/A,2015-10-13 19:39:14,2014-01-01,2014-12-31,14330943.0,7580000.0,0.11565456209948123
8304,23728,Prática Participações S/A,2016-04-04 08:44:17,2015-01-01,2015-12-31,14330943.0,2902000.0,0.04004249858568019
8305,23728,Prática Participações S/A,2016-04-04 16:48:17,2015-01-01,2015-12-31,14330943.0,2902000.0,0.04004249858568019
8306,23728,Prática Participações S/A,2017-03-28 16:48:22,2016-01-01,2016-12-31,14330943.0,8767000.0,0.14077202222293586
8308,23736,Forno de Minas Alimentos S.A.,2016-03-30 20:49:33,2015-01-01,2015-12-31,22289592.0,27118000.0,0.20974715559715057
8309,23736,Forno de Minas Alimentos S.A.,2017-03-28 20:52:58,2016-01-01,2016-12-31,27632976.0,34116000.0,0.19616817700906206
8310,23779,BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2015-11-24 17:26:42,2014-01-01,2014-12-31,124300000.0,86992000.0,0.22765802097263405
8311,23779,BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2016-03-31 22:41:50,2015-01-01,2015-12-31,158507000.0,99807000.0,0.18953815184777242
8312,23779,BS&C EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,2016-04-08 17:22:41,2015-01-01,2015-12-31,158507000.0,99807000.0,0.18953815184777242
8314,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2016-03-29 18:52:03,2015-05-21,2015-12-31,1200000000.0,590894000.0,0.1967175238841602
8315,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2017-03-20 12:16:37,2016-01-01,2016-12-31,1200000000.0,1209440000.0,0.34055810372796574
8316,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2018-03-05 18:22:44,2017-01-01,2017-12-31,1200000000.0,1450351000.0,0.3831855035582713
8317,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2019-03-27 18:10:20,2018-01-01,2018-12-31,1200000000.0,1672505000.0,0.3841373014004605
8318,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2019-04-30 08:47:41,2018-01-01,2018-12-31,1200000000.0,1672505000.0,0.3841373014004605
8319,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2020-01-30 23:34:47,2019-01-01,2019-12-31,1200000000.0,1709065000.0,0.36840737019523123
8320,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2020-02-20 22:57:30,2019-01-01,2019-12-31,1200000000.0,1709065000.0,0.36840737019523123
8321,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2020-02-26 18:46:09,2018-01-01,2018-12-31,1200000000.0,1672505000.0,0.3841373014004605
8322,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2021-03-01 08:01:07,2020-01-01,2020-12-31,3000000000.0,2025482000.0,0.24368216345004556
8323,23795,CAIXA SEGURIDADE PARTICIPAÇÕES S.A.,2022-02-15 19:42:00,2021-01-01,2021-12-31,3000000000.0,2185663000.0,0.214356467590405
8333,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2016-01-13 08:51:48,2014-01-01,2014-12-31,129974347.0,4748000.0,0.07603125800666154
8334,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2016-03-29 20:31:20,2015-01-01,2015-12-31,129996569.0,10401000.0,0.17381059808492505
8335,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2016-04-01 13:57:24,2015-01-01,2015-12-31,129996569.0,10401000.0,0.17381059808492505
8337,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2018-02-21 14:52:22,2017-01-01,2017-12-31,129957439.0,1855000.0,0.05349521282731572
8338,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2019-02-14 15:45:48,2018-01-01,2018-12-31,130724698.0,34894000.0,0.8715220540486538
8339,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2020-02-14 15:48:04,2019-01-01,2019-12-31,130724698.0,44598000.0,0.9286026610031857
8340,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2021-02-17 16:34:27,2020-01-01,2020-12-31,132975127.0,68768000.0,1.4945991176023126
8341,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2022-02-18 17:01:03,2021-01-01,2021-12-31,132803910.0,84305000.0,4.428016177320237
8342,23817,BRQ SOLUCOES EM INFORMATICA S.A.,2022-03-02 14:34:53,2021-01-01,2021-12-31,133186083.0,84305000.0,4.428016177320237
8343,23825,MOVIDA PARTICIPACOES SA,2016-02-01 20:24:57,2014-10-01,2014-12-31,600241000.0,10662000.0,0.01338959424330332
8344,23825,MOVIDA PARTICIPACOES SA,2016-03-31 21:21:58,2015-01-01,2015-12-31,624250238.0,152020000.0,0.09680379370004834
8345,23825,MOVIDA PARTICIPACOES SA,2016-04-01 19:36:21,2015-01-01,2015-12-31,624250238.0,152020000.0,0.09680379370004834
8346,23825,MOVIDA PARTICIPACOES SA,2017-03-22 21:42:23,2016-01-01,2016-12-31,715629238.0,191282000.0,0.1167464173237958
8347,23825,MOVIDA PARTICIPACOES SA,2018-03-21 09:38:39,2017-01-01,2017-12-31,213491586.0,252108000.0,0.10672272571605883
8348,23825,MOVIDA PARTICIPACOES SA,2018-03-21 15:47:37,2017-01-01,2017-12-31,213491586.0,252108000.0,0.10672272571605883
8349,23825,MOVIDA PARTICIPACOES SA,2019-02-27 20:36:50,2018-01-01,2018-12-31,263421014.0,379727000.0,0.1219958215305869
8350,23825,MOVIDA PARTICIPACOES SA,2019-03-27 18:54:29,2018-01-01,2018-12-31,263421014.0,379727000.0,0.1219958215305869
8351,23825,MOVIDA PARTICIPACOES SA,2019-04-02 20:06:16,2018-01-01,2018-12-31,263421014.0,379727000.0,0.1219958215305869
8352,23825,MOVIDA PARTICIPACOES SA,2019-04-02 20:47:29,2018-01-01,2018-12-31,263421014.0,379727000.0,0.1219958215305869
8353,23825,MOVIDA PARTICIPACOES SA,2020-03-10 18:10:00,2019-01-01,2019-12-31,298921014.0,468188000.0,0.10645283997854518
8354,23825,MOVIDA PARTICIPACOES SA,2021-02-23 09:14:24,2020-01-01,2020-12-31,298921014.0,304301000.0,0.059982878423600734
8355,23825,MOVIDA PARTICIPACOES SA,2022-02-21 19:24:32,2021-01-01,2021-12-31,362302086.0,1666736000.0,0.16239155537488795
8356,23825,MOVIDA PARTICIPACOES SA,2022-02-21 23:56:36,2021-01-01,2021-12-31,362302086.0,1666736000.0,0.1623915618618886
8382,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2017-03-29 10:15:27,2016-01-01,2016-12-31,380000000.0,101209.0,0.08268540266742917
8383,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2018-03-16 14:49:54,2017-01-01,2017-12-31,380000000000.0,96032.0,0.07633485846192001
8384,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2019-03-28 19:01:00,2018-01-01,2018-12-31,380000000000.0,107123.0,0.08344927513652049
8385,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2019-10-14 17:02:43,2018-01-01,2018-12-31,380000000000.0,107123.0,0.08344927513652049
8387,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2021-03-25 21:01:55,2020-01-01,2020-12-31,380000000.0,229449.0,0.1591706855503327
8388,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2021-03-26 18:09:36,2020-01-01,2020-12-31,380000000.0,229449.0,0.1591706855503327
8389,23868,CONCEBRA - CONCESSIONARIA DAS RODOVIAS CENTRAIS DO BRASIL,2022-03-25 18:59:52,2021-01-01,2021-12-31,380000000.0,22346.0,0.015477041395856535
8435,23930,BRASILIANA PARTICIPAÇÕES S/A,2018-03-28 18:55:21,2017-01-01,2017-12-31,550000000.0,159960000.0,-2.221296450591568
8436,23930,BRASILIANA PARTICIPAÇÕES S/A,2018-03-28 19:32:50,2017-01-01,2017-12-31,550000000.0,159960000.0,-2.221296450591568
8446,23957,SUGOI S.A.,2016-07-21 12:23:10,2015-01-01,2015-12-31,1000.0,2120000.0,-5.714285714285714
8447,23957,SUGOI S.A.,2017-03-13 18:58:29,2016-01-01,2016-12-31,1000000000.0,7739000.0,0.5340187689759868
8450,23957,SUGOI S.A.,2019-03-29 13:27:11,2018-01-01,2018-12-31,1000000.0,18200000.0,0.38781989814400475
8451,23957,SUGOI S.A.,2020-03-30 20:23:37,2019-01-01,2019-12-31,1000000.0,34628000.0,0.4422986039263772
8452,23957,SUGOI S.A.,2021-03-31 21:40:11,2020-01-01,2020-12-31,1000000.0,28487000.0,0.33187706789691973
8453,23957,SUGOI S.A.,2022-03-29 19:38:08,2021-01-01,2021-12-31,1000000.0,19223000.0,0.14180959758031794
8454,23965,CINESYSTEM S.A.,2016-07-21 14:11:21,2015-01-01,2015-12-31,19417644.0,2470000.0,0.04920906881300554
8455,23965,CINESYSTEM S.A.,2017-04-18 18:28:29,2016-01-01,2016-12-31,19417644.0,4525000.0,0.07615793725595799
8456,23965,CINESYSTEM S.A.,2018-03-19 17:45:24,2017-01-01,2017-12-31,19417644.0,6916000.0,0.10766883581903665
8458,23965,CINESYSTEM S.A.,2020-03-27 19:10:10,2019-01-01,2019-12-31,30969063.0,11688000.0,0.08040394590206788
8467,23981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2019-06-19 08:28:08,2018-04-01,2019-03-31,801870.0,22980000.0,0.04764027240782395
8468,23981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2019-06-19 18:01:41,2018-04-01,2019-03-31,801870.0,22980000.0,0.04764027240782395
8469,23981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2020-06-19 17:07:42,2019-04-01,2020-03-31,801870.0,19391000.0,0.04084241831937587
8470,23981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2021-06-18 17:43:55,2020-04-01,2021-03-31,320748000.0,150193000.0,0.3423217883614284
8471,23981,CTC - CENTRO DE TECNOLOGIA CANAVIEIRA S.A.,2022-05-16 18:40:37,2021-04-01,2022-03-31,320748000.0,185260000.0,0.38000180503934167
8488,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2016-12-04 21:18:22,2015-01-01,2015-12-31,99847320.0,108738000.0,0.09271246499984653
8489,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2017-03-22 23:42:13,2016-01-01,2016-12-31,114898767.0,100612000.0,0.06617303698013335
8490,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2018-03-28 20:20:31,2017-01-01,2017-12-31,118292816.0,70337000.0,0.03956182037132551
8491,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2019-03-19 19:58:58,2018-01-01,2018-12-31,118292816.0,137286000.0,0.07493540051679587
8492,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2020-03-17 19:07:57,2019-01-01,2019-12-31,118292816.0,142656000.0,0.07725876943573413
8494,24058,CENTRO DE IMAGEM DIAGNOSTICOS S.A.,2022-03-16 22:21:30,2021-01-01,2021-12-31,118292816.0,88174000.0,0.04740257296611491
8514,24090,INSTITUTO HERMES PARDINI S.A.,2017-03-27 18:19:14,2016-01-01,2016-12-31,3634000.0,151847000.0,0.32559271481288504
8515,24090,INSTITUTO HERMES PARDINI S.A.,2018-03-22 19:52:55,2017-01-01,2017-12-31,130909000.0,192159000.0,0.2924282659808405
8516,24090,INSTITUTO HERMES PARDINI S.A.,2019-03-15 21:28:50,2018-01-01,2018-12-31,130979000.0,170949000.0,0.24237255694264265
8517,24090,INSTITUTO HERMES PARDINI S.A.,2019-03-15 22:25:32,2018-01-01,2018-12-31,130979000.0,170949000.0,0.24237255694264265
8518,24090,INSTITUTO HERMES PARDINI S.A.,2020-03-24 18:06:35,2019-01-01,2019-12-31,130979000.0,235098000.0,0.29453483521068
8519,24090,INSTITUTO HERMES PARDINI S.A.,2020-03-31 17:36:52,2019-01-01,2019-12-31,130979000.0,235098000.0,0.29453483521068
8520,24090,INSTITUTO HERMES PARDINI S.A.,2021-03-24 17:20:25,2020-01-01,2020-12-31,130979000.0,200259000.0,0.2260109089801018
8521,24090,INSTITUTO HERMES PARDINI S.A.,2022-02-10 20:22:26,2021-01-01,2021-12-31,130979000.0,359094000.0,0.3830993909354033
8529,24112,AZUL S.A.,2017-04-11 15:54:32,2016-01-01,2016-12-31,1183536284.0,344286000.0,0.08391689184347291
8530,24112,AZUL S.A.,2018-03-08 07:29:30,2017-01-01,2017-12-31,1250615778.0,865021000.0,0.19153642137166862
8531,24112,AZUL S.A.,2018-03-09 15:47:26,2017-01-01,2017-12-31,1250615778.0,865021000.0,0.19153642137166862
8532,24112,AZUL S.A.,2019-03-14 09:57:25,2018-01-01,2018-12-31,1255596248.0,525448000.0,0.10137593589088362
8533,24112,AZUL S.A.,2019-03-15 13:07:56,2018-01-01,2018-12-31,1255596248.0,525448000.0,0.10137593589088362
8536,24112,AZUL S.A.,2022-02-24 09:15:30,2021-01-01,2021-12-31,1262645068.0,54795000.0,0.01565091169166947
8539,24120,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,2019-03-29 20:18:48,2018-01-01,2018-12-31,360549745.0,189514000.0,0.1076703338158729
8540,24120,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,2020-03-13 22:35:10,2019-01-01,2019-12-31,398705352.0,801487000.0,0.23850166745573365
8541,24120,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,2021-03-30 23:30:24,2020-01-01,2020-12-31,360549746.0,1304241000.0,0.29585655060525967
8542,24120,ARGO ENERGIA EMPREENDIMENTOS E PARTICIPAÇÕES S/A,2022-02-04 13:05:17,2021-01-01,2021-12-31,398705353.0,897815000.0,0.19224460779800306
8565,24171,ATACADÃO S.A.,2017-07-20 19:24:52,2016-01-01,2016-12-31,1775076589.0,2655000000.0,0.2871512005191434
8566,24171,ATACADÃO S.A.,2018-02-27 22:45:08,2017-01-01,2017-12-31,1980958942.0,3104000000.0,0.2872212454890349
8567,24171,ATACADÃO S.A.,2018-02-27 22:54:38,2017-01-01,2017-12-31,1980958942.0,3104000000.0,0.2872212454890349
8568,24171,ATACADÃO S.A.,2019-02-26 18:03:21,2018-01-01,2018-12-31,1983437967.0,3117000000.0,0.2826698104652217
8569,24171,ATACADÃO S.A.,2020-02-20 19:30:24,2019-01-01,2019-12-31,1984655599.0,2781000000.0,0.20478645066273932
8570,24171,ATACADÃO S.A.,2021-02-17 21:03:42,2020-01-01,2020-12-31,1985199050.0,4504000000.0,0.2626085942510641
8571,24171,ATACADÃO S.A.,2022-02-15 18:59:13,2021-01-01,2021-12-31,1985339550.0,5117000000.0,0.2504159733777038
8572,24171,ATACADÃO S.A.,2022-02-16 23:56:19,2021-01-01,2021-12-31,1985339550.0,5117000000.0,0.2504159733777038
8574,24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,2017-09-19 19:55:29,2016-01-01,2016-12-31,297498383.0,33307000.0,0.0730677851951465
8575,24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,2018-03-27 09:27:39,2017-01-01,2017-12-31,297498383.0,65299000.0,0.13158965967531316
8576,24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,2019-03-25 09:06:29,2018-01-01,2018-12-31,297498383.0,102490000.0,0.2159812193908946
8577,24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,2020-03-23 09:40:53,2019-01-01,2019-12-31,297498383.0,125420000.0,0.20849402877889192
8578,24201,STARA S.A. - INDÚSTRIA DE IMPLEMENTOS AGRÍCOLAS,2021-03-22 09:45:02,2020-01-01,2020-12-31,297498383.0,143151000.0,0.2678493243470809
8585,24228,CAMIL ALIMENTOS S.A.,2017-09-28 21:02:41,2016-03-01,2017-02-28,123017292.0,460392000.0,0.19122143777428335
8586,24228,CAMIL ALIMENTOS S.A.,2018-05-24 19:01:13,2017-03-01,2018-02-28,410051876000.0,399574000.0,0.16483973902801757
8587,24228,CAMIL ALIMENTOS S.A.,2018-05-28 19:30:19,2017-03-01,2018-02-28,410051876.0,399574000.0,0.16483973902801757
8588,24228,CAMIL ALIMENTOS S.A.,2019-05-09 19:48:47,2018-03-01,2019-02-28,410051876.0,381981000.0,0.119315743277223
8589,24228,CAMIL ALIMENTOS S.A.,2020-05-12 20:27:05,2019-03-01,2020-02-29,370000000.0,298240000.0,0.08840295194245508
8590,24228,CAMIL ALIMENTOS S.A.,2020-05-14 20:12:46,2019-03-01,2020-02-29,370000000.0,298240000.0,0.08840295194245508
8591,24228,CAMIL ALIMENTOS S.A.,2021-05-06 19:34:55,2020-03-01,2021-02-28,370000000.0,622192000.0,0.15718071467367278
8592,24228,CAMIL ALIMENTOS S.A.,2022-05-19 23:47:18,2021-03-01,2022-02-28,370000000.0,636929000.0,0.13612642318194332
8593,24236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2017-10-03 14:26:39,2016-01-01,2016-12-31,93077010.0,11586000.0,0.1918021388603781
8595,24236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2019-03-29 18:56:20,2018-01-01,2018-12-31,104873362.0,15096000.0,0.1158219398793905
8596,24236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2020-01-23 19:46:25,2018-01-01,2018-12-31,104873362.0,15096000.0,0.1158219398793905
8597,24236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2020-03-30 19:08:28,2019-01-01,2019-12-31,20653497.0,7760000.0,0.06683259983980847
8599,24236,PRINER SERVIÇOS INDUSTRIAIS S.A.,2022-03-30 18:19:59,2021-01-01,2021-12-31,38908257.0,20492000.0,0.09336401120805522
8603,24252,SMILES FIDELIDADE S.A.,2018-02-27 21:28:05,2017-01-01,2017-12-31,123856953.0,301815000.0,1.4774140176027726
8604,24252,SMILES FIDELIDADE S.A.,2018-02-27 21:50:17,2017-01-01,2017-12-31,123856953.0,301815000.0,1.4774140176027726
8605,24252,SMILES FIDELIDADE S.A.,2019-02-14 19:48:00,2018-01-01,2018-12-31,124007953.0,741969000.0,2.1892157441284077
8606,24252,SMILES FIDELIDADE S.A.,2020-02-18 21:31:21,2019-01-01,2019-12-31,124158953.0,765843000.0,24.374379376193506
8607,24252,SMILES FIDELIDADE S.A.,2021-03-08 22:42:32,2020-01-01,2020-12-31,124158953.0,210253000.0,0.34177476510939886
8608,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2017-10-23 20:28:33,2016-01-01,2016-12-31,14610000.0,65337000.0,0.09611760604094674
8609,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2018-03-29 22:59:54,2017-01-01,2017-12-31,14610138000.0,59004000.0,0.07014398752234945
8610,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2018-04-03 12:41:01,2017-01-01,2017-12-31,14610000.0,59004000.0,0.07014398752234945
8611,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2018-05-30 22:13:34,2016-01-01,2016-12-31,14610000.0,65337000.0,0.09611760604094674
8612,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2018-05-30 22:17:34,2017-01-01,2017-12-31,14610000.0,59003000.0,0.07014279872180165
8613,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2019-03-30 02:28:29,2018-01-01,2018-12-31,18372000.0,505201000.0,0.2174466596049727
8614,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2020-03-31 11:19:29,2019-01-01,2019-12-31,21066000.0,90218000.0,0.028890838755956345
8615,24260,SMARTFIT ESCOLA DE GINÁSTICA E DANÇA S.A.,2020-04-03 23:03:43,2019-01-01,2019-12-31,21066000.0,90218000.0,0.028890838755956345
8621,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2019-02-20 20:34:04,2018-01-01,2018-12-31,20260783.0,82529850.0,0.8625254701788723
8622,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2019-07-12 14:16:29,2018-01-01,2018-12-31,20260783.0,67859437.0,1.0738107660723872
8623,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2019-12-18 01:22:34,2018-01-01,2018-12-31,20260783.0,60440000.0,1.46759585265765
8624,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2019-12-18 08:50:17,2018-01-01,2018-12-31,20260783.0,60440000.0,1.46759585265765
8625,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2020-04-14 03:58:04,2019-01-01,2019-12-31,50651957.0,50676000.0,0.31127955331420953
8626,24279,INTER CONSTRUTORA E INCORPORADORA S.A.,2020-04-14 19:14:23,2018-01-01,2018-12-31,20260784.0,52496000.0,1.2979281016664195
